# Crystal, C-Axis (x), C-Axis (y), C-Axis (z), Size (m), Disl. dens. (1/m^2), Last recr. time (s), Size at last recr. (m)
6945.000000,0.149544,0.278464,-0.948733,0.001500,40000000000.000000,0.000000,0.001500
6946.000000,0.678451,-0.235168,0.695989,0.001500,40000000000.000000,0.000000,0.001500
6947.000000,-0.183920,0.215935,-0.958929,0.001500,40000000000.000000,0.000000,0.001500
6948.000000,0.462859,0.276757,-0.842121,0.001500,40000000000.000000,0.000000,0.001500
6949.000000,0.972444,-0.201111,-0.117929,0.001500,40000000000.000000,0.000000,0.001500
6950.000000,-0.025458,0.529382,-0.848002,0.001500,40000000000.000000,0.000000,0.001500
6951.000000,0.710571,0.226198,-0.666276,0.001500,40000000000.000000,0.000000,0.001500
6952.000000,0.351383,0.244861,-0.903644,0.001500,40000000000.000000,0.000000,0.001500
6953.000000,-0.889929,0.342285,-0.301441,0.001500,40000000000.000000,0.000000,0.001500
6954.000000,-0.587218,-0.509505,-0.628951,0.001500,40000000000.000000,0.000000,0.001500
6955.000000,0.108073,0.162009,0.980853,0.001500,40000000000.000000,0.000000,0.001500
6956.000000,-0.610212,0.180059,-0.771505,0.001500,40000000000.000000,0.000000,0.001500
6957.000000,-0.492286,-0.170515,0.853568,0.001500,40000000000.000000,0.000000,0.001500
6958.000000,0.596924,-0.755566,-0.269818,0.001500,40000000000.000000,0.000000,0.001500
6959.000000,0.070380,0.986233,-0.149640,0.001500,40000000000.000000,0.000000,0.001500
6960.000000,-0.481354,0.570765,0.665226,0.001500,40000000000.000000,0.000000,0.001500
6961.000000,-0.704493,0.225419,-0.672960,0.001500,40000000000.000000,0.000000,0.001500
6962.000000,0.194837,-0.162623,-0.967260,0.001500,40000000000.000000,0.000000,0.001500
6963.000000,-0.189262,0.960134,-0.205724,0.001500,40000000000.000000,0.000000,0.001500
6964.000000,-0.285026,0.604536,0.743839,0.001500,40000000000.000000,0.000000,0.001500
6965.000000,-0.033873,-0.162737,0.986088,0.001500,40000000000.000000,0.000000,0.001500
6966.000000,-0.574851,-0.281494,-0.768314,0.001500,40000000000.000000,0.000000,0.001500
6967.000000,0.034474,-0.094752,0.994904,0.001500,40000000000.000000,0.000000,0.001500
6968.000000,-0.617821,-0.282731,0.733730,0.001500,40000000000.000000,0.000000,0.001500
6969.000000,0.612391,-0.756910,-0.228176,0.001500,40000000000.000000,0.000000,0.001500
6970.000000,-0.444935,0.084491,0.891568,0.001500,40000000000.000000,0.000000,0.001500
6971.000000,0.193990,-0.949848,0.245268,0.001500,40000000000.000000,0.000000,0.001500
6972.000000,0.458829,-0.016242,0.888376,0.001500,40000000000.000000,0.000000,0.001500
6973.000000,-0.406305,-0.126596,-0.904925,0.001500,40000000000.000000,0.000000,0.001500
6974.000000,-0.935947,0.267385,-0.229149,0.001500,40000000000.000000,0.000000,0.001500
6975.000000,0.599139,-0.712811,-0.364600,0.001500,40000000000.000000,0.000000,0.001500
6976.000000,-0.084248,-0.986028,-0.143704,0.001500,40000000000.000000,0.000000,0.001500
6977.000000,-0.302714,0.342332,-0.889479,0.001500,40000000000.000000,0.000000,0.001500
6978.000000,0.927040,-0.373399,-0.034197,0.001500,40000000000.000000,0.000000,0.001500
6979.000000,-0.289380,-0.611151,-0.736718,0.001500,40000000000.000000,0.000000,0.001500
6980.000000,0.425719,0.175647,-0.887644,0.001500,40000000000.000000,0.000000,0.001500
6981.000000,0.354600,-0.197587,0.913903,0.001500,40000000000.000000,0.000000,0.001500
6982.000000,0.382868,0.874679,0.297236,0.001500,40000000000.000000,0.000000,0.001500
6983.000000,-0.699509,0.138881,0.700998,0.001500,40000000000.000000,0.000000,0.001500
6984.000000,-0.285495,0.333614,-0.898440,0.001500,40000000000.000000,0.000000,0.001500
6985.000000,-0.300886,0.037005,0.952942,0.001500,40000000000.000000,0.000000,0.001500
6986.000000,0.881113,0.129427,-0.454850,0.001500,40000000000.000000,0.000000,0.001500
6987.000000,0.402448,0.710214,0.577609,0.001500,40000000000.000000,0.000000,0.001500
6988.000000,0.122533,-0.675724,0.726900,0.001500,40000000000.000000,0.000000,0.001500
6989.000000,-0.942172,-0.127303,-0.310010,0.001500,40000000000.000000,0.000000,0.001500
6990.000000,-0.131253,-0.421285,0.897380,0.001500,40000000000.000000,0.000000,0.001500
6991.000000,-0.161021,-0.416599,0.894717,0.001500,40000000000.000000,0.000000,0.001500
6992.000000,0.069378,-0.289807,-0.954567,0.001500,40000000000.000000,0.000000,0.001500
6993.000000,-0.485492,0.637881,0.597834,0.001500,40000000000.000000,0.000000,0.001500
6994.000000,0.139776,0.542801,0.828148,0.001500,40000000000.000000,0.000000,0.001500
6995.000000,-0.155652,-0.272265,0.949550,0.001500,40000000000.000000,0.000000,0.001500
6996.000000,-0.200246,-0.289362,-0.936040,0.001500,40000000000.000000,0.000000,0.001500
6997.000000,0.225104,-0.083868,-0.970718,0.001500,40000000000.000000,0.000000,0.001500
6998.000000,-0.659134,-0.523951,0.539461,0.001500,40000000000.000000,0.000000,0.001500
6999.000000,-0.354524,-0.099168,0.929773,0.001500,40000000000.000000,0.000000,0.001500
7000.000000,-0.315660,-0.228978,-0.920830,0.001500,40000000000.000000,0.000000,0.001500
7001.000000,-0.224882,0.853293,0.470446,0.001500,40000000000.000000,0.000000,0.001500
7002.000000,-0.483309,0.080223,0.871766,0.001500,40000000000.000000,0.000000,0.001500
7003.000000,-0.646541,-0.536532,-0.542326,0.001500,40000000000.000000,0.000000,0.001500
7004.000000,0.013548,-0.225623,0.974120,0.001500,40000000000.000000,0.000000,0.001500
7005.000000,-0.178441,0.243893,0.953244,0.001500,40000000000.000000,0.000000,0.001500
7006.000000,0.910883,-0.371234,-0.180214,0.001500,40000000000.000000,0.000000,0.001500
7007.000000,0.210716,0.262833,-0.941550,0.001500,40000000000.000000,0.000000,0.001500
7008.000000,-0.301342,0.405903,0.862807,0.001500,40000000000.000000,0.000000,0.001500
7009.000000,-0.402202,-0.140208,0.904752,0.001500,40000000000.000000,0.000000,0.001500
7010.000000,0.126895,-0.041790,0.991035,0.001500,40000000000.000000,0.000000,0.001500
7011.000000,-0.271002,-0.568768,-0.776570,0.001500,40000000000.000000,0.000000,0.001500
7012.000000,0.132595,0.687469,-0.714006,0.001500,40000000000.000000,0.000000,0.001500
7013.000000,-0.261955,-0.386288,-0.884398,0.001500,40000000000.000000,0.000000,0.001500
7014.000000,-0.276589,-0.591079,0.757710,0.001500,40000000000.000000,0.000000,0.001500
7015.000000,0.802405,0.372328,-0.466389,0.001500,40000000000.000000,0.000000,0.001500
7016.000000,0.197979,0.160948,0.966902,0.001500,40000000000.000000,0.000000,0.001500
7017.000000,-0.403067,-0.009963,0.915116,0.001500,40000000000.000000,0.000000,0.001500
7018.000000,-0.653093,-0.501104,0.567772,0.001500,40000000000.000000,0.000000,0.001500
7019.000000,0.890058,0.436493,0.131415,0.001500,40000000000.000000,0.000000,0.001500
7020.000000,-0.239052,-0.231170,0.943088,0.001500,40000000000.000000,0.000000,0.001500
7021.000000,-0.185874,0.748379,-0.636694,0.001500,40000000000.000000,0.000000,0.001500
7022.000000,0.963438,0.240093,-0.118922,0.001500,40000000000.000000,0.000000,0.001500
7023.000000,-0.914675,0.397147,-0.075133,0.001500,40000000000.000000,0.000000,0.001500
7024.000000,0.144041,0.245461,-0.958645,0.001500,40000000000.000000,0.000000,0.001500
7025.000000,0.105980,0.427417,0.897821,0.001500,40000000000.000000,0.000000,0.001500
7026.000000,-0.374713,-0.734606,-0.565635,0.001500,40000000000.000000,0.000000,0.001500
7027.000000,-0.260687,-0.402976,-0.877298,0.001500,40000000000.000000,0.000000,0.001500
7028.000000,-0.793547,-0.203365,0.573520,0.001500,40000000000.000000,0.000000,0.001500
7029.000000,-0.305540,0.016968,0.952028,0.001500,40000000000.000000,0.000000,0.001500
7030.000000,0.120768,0.015010,0.992567,0.001500,40000000000.000000,0.000000,0.001500
7031.000000,0.069168,-0.063449,0.995585,0.001500,40000000000.000000,0.000000,0.001500
7032.000000,-0.315147,0.654423,0.687322,0.001500,40000000000.000000,0.000000,0.001500
7033.000000,-0.353974,-0.479987,0.802693,0.001500,40000000000.000000,0.000000,0.001500
7034.000000,0.273087,-0.690604,0.669694,0.001500,40000000000.000000,0.000000,0.001500
7035.000000,0.805950,-0.433281,-0.403376,0.001500,40000000000.000000,0.000000,0.001500
7036.000000,0.306007,-0.908310,-0.285189,0.001500,40000000000.000000,0.000000,0.001500
7037.000000,-0.430025,0.413235,0.802693,0.001500,40000000000.000000,0.000000,0.001500
7038.000000,0.322914,-0.833069,0.449134,0.001500,40000000000.000000,0.000000,0.001500
7039.000000,0.781492,0.196366,0.592208,0.001500,40000000000.000000,0.000000,0.001500
7040.000000,0.184834,0.633413,-0.751415,0.001500,40000000000.000000,0.000000,0.001500
7041.000000,-0.358518,-0.779865,0.513103,0.001500,40000000000.000000,0.000000,0.001500
7042.000000,-0.684564,-0.646834,0.336122,0.001500,40000000000.000000,0.000000,0.001500
7043.000000,0.616143,-0.721593,-0.315709,0.001500,40000000000.000000,0.000000,0.001500
7044.000000,-0.892287,0.247471,-0.377601,0.001500,40000000000.000000,0.000000,0.001500
7045.000000,0.159087,-0.112329,0.980853,0.001500,40000000000.000000,0.000000,0.001500
7046.000000,0.239340,0.266076,0.933766,0.001500,40000000000.000000,0.000000,0.001500
7047.000000,0.283072,0.959085,-0.005204,0.001500,40000000000.000000,0.000000,0.001500
7048.000000,0.256124,-0.218822,-0.941550,0.001500,40000000000.000000,0.000000,0.001500
7049.000000,-0.303102,0.573641,0.760963,0.001500,40000000000.000000,0.000000,0.001500
7050.000000,0.262106,0.778297,-0.570573,0.001500,40000000000.000000,0.000000,0.001500
7051.000000,-0.036058,0.296198,0.954446,0.001500,40000000000.000000,0.000000,0.001500
7052.000000,-0.140591,-0.037404,0.989361,0.001500,40000000000.000000,0.000000,0.001500
7053.000000,0.891036,0.444079,-0.094064,0.001500,40000000000.000000,0.000000,0.001500
7054.000000,-0.267663,-0.777609,-0.568930,0.001500,40000000000.000000,0.000000,0.001500
7055.000000,-0.577497,-0.689280,0.437482,0.001500,40000000000.000000,0.000000,0.001500
7056.000000,-0.438898,-0.760060,0.479247,0.001500,40000000000.000000,0.000000,0.001500
7057.000000,-0.684233,-0.519913,0.511386,0.001500,40000000000.000000,0.000000,0.001500
7058.000000,-0.443390,0.471131,-0.762523,0.001500,40000000000.000000,0.000000,0.001500
7059.000000,-0.870625,-0.183032,-0.456630,0.001500,40000000000.000000,0.000000,0.001500
7060.000000,-0.239656,0.586362,0.773786,0.001500,40000000000.000000,0.000000,0.001500
7061.000000,0.121260,0.297018,-0.947141,0.001500,40000000000.000000,0.000000,0.001500
7062.000000,0.557964,-0.679967,0.475732,0.001500,40000000000.000000,0.000000,0.001500
7063.000000,-0.826730,0.257579,0.500171,0.001500,40000000000.000000,0.000000,0.001500
7064.000000,-0.735838,-0.291142,0.611374,0.001500,40000000000.000000,0.000000,0.001500
7065.000000,-0.138347,-0.341742,-0.929555,0.001500,40000000000.000000,0.000000,0.001500
7066.000000,0.229949,-0.960432,0.157142,0.001500,40000000000.000000,0.000000,0.001500
7067.000000,0.305775,-0.951297,-0.039194,0.001500,40000000000.000000,0.000000,0.001500
7068.000000,0.525620,-0.231079,-0.818735,0.001500,40000000000.000000,0.000000,0.001500
7069.000000,-0.135992,-0.425427,0.894717,0.001500,40000000000.000000,0.000000,0.001500
7070.000000,-0.092682,-0.566151,0.819075,0.001500,40000000000.000000,0.000000,0.001500
7071.000000,0.187166,0.515072,0.836463,0.001500,40000000000.000000,0.000000,0.001500
7072.000000,0.037005,-0.032089,0.998800,0.001500,40000000000.000000,0.000000,0.001500
7073.000000,-0.451166,0.087866,-0.888104,0.001500,40000000000.000000,0.000000,0.001500
7074.000000,0.095041,-0.062506,0.993509,0.001500,40000000000.000000,0.000000,0.001500
7075.000000,-0.102258,-0.027154,0.994387,0.001500,40000000000.000000,0.000000,0.001500
7076.000000,0.291444,0.396613,-0.870493,0.001500,40000000000.000000,0.000000,0.001500
7077.000000,0.416461,-0.455958,-0.786551,0.001500,40000000000.000000,0.000000,0.001500
7078.000000,-0.007542,-0.461356,-0.887183,0.001500,40000000000.000000,0.000000,0.001500
7079.000000,0.038194,-0.299385,-0.953367,0.001500,40000000000.000000,0.000000,0.001500
7080.000000,0.008472,0.139286,0.990216,0.001500,40000000000.000000,0.000000,0.001500
7081.000000,0.358161,0.413684,0.837010,0.001500,40000000000.000000,0.000000,0.001500
7082.000000,0.177322,-0.728417,-0.661790,0.001500,40000000000.000000,0.000000,0.001500
7083.000000,0.131369,-0.112138,-0.984971,0.001500,40000000000.000000,0.000000,0.001500
7084.000000,-0.570961,0.751775,-0.329906,0.001500,40000000000.000000,0.000000,0.001500
7085.000000,-0.932934,-0.227049,-0.279433,0.001500,40000000000.000000,0.000000,0.001500
7086.000000,-0.228955,0.162509,-0.959776,0.001500,40000000000.000000,0.000000,0.001500
7087.000000,0.623627,0.440341,-0.645902,0.001500,40000000000.000000,0.000000,0.001500
7088.000000,0.206176,-0.766537,0.608204,0.001500,40000000000.000000,0.000000,0.001500
7089.000000,0.008219,0.809282,0.587363,0.001500,40000000000.000000,0.000000,0.001500
7090.000000,-0.291383,0.070985,-0.953969,0.001500,40000000000.000000,0.000000,0.001500
7091.000000,-0.166092,0.734043,0.658479,0.001500,40000000000.000000,0.000000,0.001500
7092.000000,0.183412,0.133757,0.973894,0.001500,40000000000.000000,0.000000,0.001500
7093.000000,-0.817871,-0.490122,-0.301441,0.001500,40000000000.000000,0.000000,0.001500
7094.000000,0.824168,0.028342,-0.565635,0.001500,40000000000.000000,0.000000,0.001500
7095.000000,0.053025,0.670415,-0.740090,0.001500,40000000000.000000,0.000000,0.001500
7096.000000,0.240982,-0.010038,-0.970478,0.001500,40000000000.000000,0.000000,0.001500
7097.000000,-0.013197,-0.749843,0.661484,0.001500,40000000000.000000,0.000000,0.001500
7098.000000,0.539826,0.338156,-0.770869,0.001500,40000000000.000000,0.000000,0.001500
7099.000000,0.641298,0.297219,0.707388,0.001500,40000000000.000000,0.000000,0.001500
7100.000000,0.100272,-0.358645,-0.928073,0.001500,40000000000.000000,0.000000,0.001500
7101.000000,0.790167,0.022246,-0.612488,0.001500,40000000000.000000,0.000000,0.001500
7102.000000,0.158116,0.707524,0.688774,0.001500,40000000000.000000,0.000000,0.001500
7103.000000,-0.114928,0.771698,0.625519,0.001500,40000000000.000000,0.000000,0.001500
7104.000000,-0.204250,-0.680791,-0.703424,0.001500,40000000000.000000,0.000000,0.001500
7105.000000,0.185414,-0.504086,0.843516,0.001500,40000000000.000000,0.000000,0.001500
7106.000000,-0.518062,-0.812120,0.268462,0.001500,40000000000.000000,0.000000,0.001500
7107.000000,-0.834883,0.162416,0.525920,0.001500,40000000000.000000,0.000000,0.001500
7108.000000,0.049252,-0.587082,0.808028,0.001500,40000000000.000000,0.000000,0.001500
7109.000000,-0.835136,-0.527293,-0.156557,0.001500,40000000000.000000,0.000000,0.001500
7110.000000,-0.023878,-0.506344,-0.862001,0.001500,40000000000.000000,0.000000,0.001500
7111.000000,-0.741087,-0.659202,0.127449,0.001500,40000000000.000000,0.000000,0.001500
7112.000000,-0.187537,0.835263,-0.516881,0.001500,40000000000.000000,0.000000,0.001500
7113.000000,0.401536,0.389886,0.828709,0.001500,40000000000.000000,0.000000,0.001500
7114.000000,-0.056062,0.007508,-0.998399,0.001500,40000000000.000000,0.000000,0.001500
7115.000000,-0.054960,-0.001168,0.998488,0.001500,40000000000.000000,0.000000,0.001500
7116.000000,0.125971,0.875093,-0.467273,0.001500,40000000000.000000,0.000000,0.001500
7117.000000,-0.457378,-0.250507,-0.853259,0.001500,40000000000.000000,0.000000,0.001500
7118.000000,-0.064132,0.926894,0.369802,0.001500,40000000000.000000,0.000000,0.001500
7119.000000,0.363879,0.124017,-0.923153,0.001500,40000000000.000000,0.000000,0.001500
7120.000000,-0.192645,0.979602,-0.057172,0.001500,40000000000.000000,0.000000,0.001500
7121.000000,0.022608,-0.224497,-0.974212,0.001500,40000000000.000000,0.000000,0.001500
7122.000000,-0.599990,0.665402,-0.444131,0.001500,40000000000.000000,0.000000,0.001500
7123.000000,0.375847,0.704374,-0.602160,0.001500,40000000000.000000,0.000000,0.001500
7124.000000,-0.330189,0.007448,-0.943885,0.001500,40000000000.000000,0.000000,0.001500
7125.000000,-0.630464,-0.740228,0.233617,0.001500,40000000000.000000,0.000000,0.001500
7126.000000,-0.451562,0.725443,-0.519447,0.001500,40000000000.000000,0.000000,0.001500
7127.000000,0.585021,-0.009477,0.810963,0.001500,40000000000.000000,0.000000,0.001500
7128.000000,0.716013,-0.643025,-0.271743,0.001500,40000000000.000000,0.000000,0.001500
7129.000000,0.361600,-0.128891,0.923381,0.001500,40000000000.000000,0.000000,0.001500
7130.000000,0.692735,-0.218416,0.687322,0.001500,40000000000.000000,0.000000,0.001500
7131.000000,0.968913,0.141724,-0.202787,0.001500,40000000000.000000,0.000000,0.001500
7132.000000,-0.516322,0.124782,0.847255,0.001500,40000000000.000000,0.000000,0.001500
7133.000000,-0.178866,-0.674989,0.715819,0.001500,40000000000.000000,0.000000,0.001500
7134.000000,0.460356,-0.419099,0.782578,0.001500,40000000000.000000,0.000000,0.001500
7135.000000,0.677779,0.700536,-0.223305,0.001500,40000000000.000000,0.000000,0.001500
7136.000000,-0.480175,0.838297,-0.258244,0.001500,40000000000.000000,0.000000,0.001500
7137.000000,-0.191928,0.854265,-0.483110,0.001500,40000000000.000000,0.000000,0.001500
7138.000000,0.003875,0.028736,0.999580,0.001500,40000000000.000000,0.000000,0.001500
7139.000000,-0.510277,-0.185638,0.839736,0.001500,40000000000.000000,0.000000,0.001500
7140.000000,-0.975942,0.187326,0.111564,0.001500,40000000000.000000,0.000000,0.001500
7141.000000,-0.014015,0.152750,0.988165,0.001500,40000000000.000000,0.000000,0.001500
7142.000000,0.912672,-0.391432,0.117524,0.001500,40000000000.000000,0.000000,0.001500
7143.000000,0.319725,-0.063316,0.945392,0.001500,40000000000.000000,0.000000,0.001500
7144.000000,0.139786,0.638995,0.756403,0.001500,40000000000.000000,0.000000,0.001500
7145.000000,0.491842,0.796153,-0.352465,0.001500,40000000000.000000,0.000000,0.001500
7146.000000,-0.458759,0.129883,0.879017,0.001500,40000000000.000000,0.000000,0.001500
7147.000000,-0.027970,0.923035,0.383697,0.001500,40000000000.000000,0.000000,0.001500
7148.000000,-0.039066,0.388928,-0.920440,0.001500,40000000000.000000,0.000000,0.001500
7149.000000,0.465952,-0.026974,-0.884398,0.001500,40000000000.000000,0.000000,0.001500
7150.000000,-0.913666,-0.355585,-0.196908,0.001500,40000000000.000000,0.000000,0.001500
7151.000000,0.566870,-0.803278,0.182763,0.001500,40000000000.000000,0.000000,0.001500
7152.000000,-0.217337,0.420416,0.880917,0.001500,40000000000.000000,0.000000,0.001500
7153.000000,0.091556,0.994401,0.052772,0.001500,40000000000.000000,0.000000,0.001500
7154.000000,-0.140006,-0.941614,-0.306205,0.001500,40000000000.000000,0.000000,0.001500
7155.000000,0.526320,0.617892,0.584121,0.001500,40000000000.000000,0.000000,0.001500
7156.000000,-0.792122,-0.495915,0.355825,0.001500,40000000000.000000,0.000000,0.001500
7157.000000,-0.206847,-0.480945,0.852001,0.001500,40000000000.000000,0.000000,0.001500
7158.000000,0.468035,-0.183141,-0.864525,0.001500,40000000000.000000,0.000000,0.001500
7159.000000,0.198921,-0.756099,-0.623494,0.001500,40000000000.000000,0.000000,0.001500
7160.000000,0.326932,0.428264,0.842440,0.001500,40000000000.000000,0.000000,0.001500
7161.000000,0.049272,-0.889204,-0.454850,0.001500,40000000000.000000,0.000000,0.001500
7162.000000,-0.610697,0.401519,-0.682519,0.001500,40000000000.000000,0.000000,0.001500
7163.000000,-0.124900,0.146854,0.981241,0.001500,40000000000.000000,0.000000,0.001500
7164.000000,0.802739,-0.588215,-0.098046,0.001500,40000000000.000000,0.000000,0.001500
7165.000000,-0.644497,0.176995,0.743839,0.001500,40000000000.000000,0.000000,0.001500
7166.000000,0.498354,0.866087,-0.039194,0.001500,40000000000.000000,0.000000,0.001500
7167.000000,-0.104847,0.155418,-0.982269,0.001500,40000000000.000000,0.000000,0.001500
7168.000000,0.506061,0.165819,-0.846408,0.001500,40000000000.000000,0.000000,0.001500
7169.000000,0.380963,0.253985,-0.889022,0.001500,40000000000.000000,0.000000,0.001500
7170.000000,0.197951,0.328473,-0.923537,0.001500,40000000000.000000,0.000000,0.001500
7171.000000,-0.499431,-0.544157,0.674137,0.001500,40000000000.000000,0.000000,0.001500
7172.000000,-0.017521,-0.417042,-0.908719,0.001500,40000000000.000000,0.000000,0.001500
7173.000000,0.120798,-0.650516,0.749824,0.001500,40000000000.000000,0.000000,0.001500
7174.000000,-0.546660,-0.071882,0.834264,0.001500,40000000000.000000,0.000000,0.001500
7175.000000,0.535952,0.076008,0.840820,0.001500,40000000000.000000,0.000000,0.001500
7176.000000,-0.367666,-0.265343,-0.891300,0.001500,40000000000.000000,0.000000,0.001500
7177.000000,-0.509214,0.823201,0.251080,0.001500,40000000000.000000,0.000000,0.001500
7178.000000,0.190158,-0.866468,0.461599,0.001500,40000000000.000000,0.000000,0.001500
7179.000000,0.402916,-0.309011,-0.861493,0.001500,40000000000.000000,0.000000,0.001500
7180.000000,-0.514827,0.258635,0.817350,0.001500,40000000000.000000,0.000000,0.001500
7181.000000,0.381635,-0.004448,-0.924302,0.001500,40000000000.000000,0.000000,0.001500
7182.000000,0.477435,-0.858604,0.186694,0.001500,40000000000.000000,0.000000,0.001500
7183.000000,-0.344560,-0.361608,0.866325,0.001500,40000000000.000000,0.000000,0.001500
7184.000000,0.161203,-0.666059,0.728272,0.001500,40000000000.000000,0.000000,0.001500
7185.000000,0.989493,-0.107164,-0.097051,0.001500,40000000000.000000,0.000000,0.001500
7186.000000,0.263614,0.554070,-0.789629,0.001500,40000000000.000000,0.000000,0.001500
7187.000000,-0.811570,0.361569,0.458935,0.001500,40000000000.000000,0.000000,0.001500
7188.000000,-0.210200,0.122968,0.969894,0.001500,40000000000.000000,0.000000,0.001500
7189.000000,0.126890,-0.029269,-0.991485,0.001500,40000000000.000000,0.000000,0.001500
7190.000000,0.775669,0.621833,-0.107993,0.001500,40000000000.000000,0.000000,0.001500
7191.000000,0.182515,-0.450508,-0.873917,0.001500,40000000000.000000,0.000000,0.001500
7192.000000,-0.380984,0.099030,-0.919263,0.001500,40000000000.000000,0.000000,0.001500
7193.000000,-0.538628,-0.542828,-0.644373,0.001500,40000000000.000000,0.000000,0.001500
7194.000000,0.230763,-0.969368,-0.084104,0.001500,40000000000.000000,0.000000,0.001500
7195.000000,0.859129,-0.439777,0.261713,0.001500,40000000000.000000,0.000000,0.001500
7196.000000,0.787997,-0.384315,0.481001,0.001500,40000000000.000000,0.000000,0.001500
7197.000000,0.205125,-0.012817,0.978652,0.001500,40000000000.000000,0.000000,0.001500
7198.000000,0.520413,-0.284658,0.805072,0.001500,40000000000.000000,0.000000,0.001500
7199.000000,-0.312995,0.144584,0.938685,0.001500,40000000000.000000,0.000000,0.001500
7200.000000,0.098757,-0.562286,-0.821025,0.001500,40000000000.000000,0.000000,0.001500
7201.000000,-0.796271,0.442828,0.412135,0.001500,40000000000.000000,0.000000,0.001500
7202.000000,-0.133452,-0.221987,0.965874,0.001500,40000000000.000000,0.000000,0.001500
7203.000000,0.258214,0.723486,0.640229,0.001500,40000000000.000000,0.000000,0.001500
7204.000000,0.200626,0.385520,-0.900624,0.001500,40000000000.000000,0.000000,0.001500
7205.000000,0.295172,-0.082834,-0.951847,0.001500,40000000000.000000,0.000000,0.001500
7206.000000,0.940958,-0.088728,0.326687,0.001500,40000000000.000000,0.000000,0.001500
7207.000000,0.414667,-0.160040,-0.895789,0.001500,40000000000.000000,0.000000,0.001500
7208.000000,-0.316498,0.944250,0.090672,0.001500,40000000000.000000,0.000000,0.001500
7209.000000,0.321846,-0.159880,-0.933195,0.001500,40000000000.000000,0.000000,0.001500
7210.000000,-0.641323,-0.124780,0.757057,0.001500,40000000000.000000,0.000000,0.001500
7211.000000,0.633734,-0.763405,-0.124877,0.001500,40000000000.000000,0.000000,0.001500
7212.000000,-0.092444,0.636777,0.765486,0.001500,40000000000.000000,0.000000,0.001500
7213.000000,0.463745,-0.174979,-0.868518,0.001500,40000000000.000000,0.000000,0.001500
7214.000000,-0.984903,-0.123887,-0.120907,0.001500,40000000000.000000,0.000000,0.001500
7215.000000,-0.820446,0.095751,0.563649,0.001500,40000000000.000000,0.000000,0.001500
7216.000000,-0.080557,0.660483,0.746507,0.001500,40000000000.000000,0.000000,0.001500
7217.000000,-0.362794,-0.356990,0.860778,0.001500,40000000000.000000,0.000000,0.001500
7218.000000,0.873816,-0.251530,-0.416147,0.001500,40000000000.000000,0.000000,0.001500
7219.000000,-0.503995,0.207847,-0.838325,0.001500,40000000000.000000,0.000000,0.001500
7220.000000,0.331390,-0.342299,-0.879211,0.001500,40000000000.000000,0.000000,0.001500
7221.000000,-0.145579,-0.461929,-0.874888,0.001500,40000000000.000000,0.000000,0.001500
7222.000000,-0.620086,0.089117,0.779456,0.001500,40000000000.000000,0.000000,0.001500
7223.000000,-0.767513,0.639834,-0.039194,0.001500,40000000000.000000,0.000000,0.001500
7224.000000,-0.618978,0.495575,-0.609321,0.001500,40000000000.000000,0.000000,0.001500
7225.000000,0.178492,0.309117,0.934124,0.001500,40000000000.000000,0.000000,0.001500
7226.000000,-0.735590,0.647879,-0.197889,0.001500,40000000000.000000,0.000000,0.001500
7227.000000,0.023692,0.735522,0.677087,0.001500,40000000000.000000,0.000000,0.001500
7228.000000,0.326706,-0.816665,0.475732,0.001500,40000000000.000000,0.000000,0.001500
7229.000000,-0.404570,0.900834,-0.157545,0.001500,40000000000.000000,0.000000,0.001500
7230.000000,-0.876702,-0.355688,0.323850,0.001500,40000000000.000000,0.000000,0.001500
7231.000000,-0.164779,0.598725,0.783822,0.001500,40000000000.000000,0.000000,0.001500
7232.000000,0.066816,-0.181882,0.981048,0.001500,40000000000.000000,0.000000,0.001500
7233.000000,0.073926,0.169510,0.982752,0.001500,40000000000.000000,0.000000,0.001500
7234.000000,0.688694,0.091134,0.719302,0.001500,40000000000.000000,0.000000,0.001500
7235.000000,-0.549396,0.509123,-0.662539,0.001500,40000000000.000000,0.000000,0.001500
7236.000000,0.547636,0.572086,0.610583,0.001500,40000000000.000000,0.000000,0.001500
7237.000000,0.643074,0.104595,-0.758627,0.001500,40000000000.000000,0.000000,0.001500
7238.000000,-0.505268,0.269256,-0.819881,0.001500,40000000000.000000,0.000000,0.001500
7239.000000,0.161757,-0.215709,0.962966,0.001500,40000000000.000000,0.000000,0.001500
7240.000000,0.047879,0.097681,0.994065,0.001500,40000000000.000000,0.000000,0.001500
7241.000000,0.523411,0.450825,-0.723047,0.001500,40000000000.000000,0.000000,0.001500
7242.000000,0.533905,0.597620,-0.598160,0.001500,40000000000.000000,0.000000,0.001500
7243.000000,0.533159,0.762079,-0.367392,0.001500,40000000000.000000,0.000000,0.001500
7244.000000,-0.331255,-0.049873,-0.942222,0.001500,40000000000.000000,0.000000,0.001500
7245.000000,-0.506372,0.004962,0.862301,0.001500,40000000000.000000,0.000000,0.001500
7246.000000,-0.176275,-0.077068,-0.981319,0.001500,40000000000.000000,0.000000,0.001500
7247.000000,-0.561590,0.210085,0.800301,0.001500,40000000000.000000,0.000000,0.001500
7248.000000,-0.196100,0.110431,0.974346,0.001500,40000000000.000000,0.000000,0.001500
7249.000000,0.183937,-0.588182,0.787533,0.001500,40000000000.000000,0.000000,0.001500
7250.000000,-0.552571,0.471005,-0.687618,0.001500,40000000000.000000,0.000000,0.001500
